variant,run,initial_planning_time,initial_planning_evaluations,initial_planning_objective,initial_pre_disturbance_std,initial_post_disturbance_std,last_replanning_time,last_replanning_evaluations,overall_replanning_time,overall_replanning_evaluations,final_objective_value,failed_executions
NSGAII_PlanningStrategy-ReplanningStrategy_0,0,43.987652600000004,20000.0,1.5099668870541498,2.1133186466974965,1.624807680927192,39.6658376,20000.0,83.65349020000001,40000.0,1.5352604969152397,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,49.4165865,20000.0,1.4966629547095767,2.2548386906076354,1.8220867158288598,48.590172,20000.0,98.0067585,40000.0,1.3047909176733927,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,45.725329,20000.0,1.6492422502470643,2.181060474491349,1.7204650534085253,36.546899700000004,20000.0,82.2722287,40000.0,1.1252180688556948,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,44.345032800000006,20000.0,1.5099668870541498,2.1133186466974965,1.624807680927192,48.3104218,20000.0,92.65545460000001,40000.0,0.8489176385402729,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,4,45.0565002,20000.0,1.2806248474865698,1.9983464238595032,1.4560219778561037,26.168907,20000.0,71.2254072,40000.0,1.2183174958364325,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,5,48.352314400000004,20000.0,1.4966629547095767,2.1643238021749784,1.697056274847714,38.996804100000006,20000.0,87.3491185,40000.0,1.0586128456734283,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,6,40.519802600000006,20000.0,1.5874507866387544,2.138973261069489,1.6613247725836149,37.0015644,20000.0,77.521367,40000.0,1.1880952183785118,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,7,40.5117959,20000.0,1.2489995996796797,1.952324319352162,1.3856406460551018,39.093378900000005,20000.0,79.60517480000001,40000.0,1.1726920361161524,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,8,40.1026779,20000.0,1.6613247725836149,2.3418577071763256,1.9390719429665315,33.8301794,20000.0,73.9328573,40000.0,1.318651953779545,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,9,65.905518,20000.0,1.2489995996796797,2.499586742703185,2.1447610589527217,33.2659011,20000.0,99.17141910000001,40000.0,1.2331509060227757,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,10,38.826961000000004,20000.0,1.3114877048604001,2.214154316853948,1.7663521732655694,41.422610000000006,20000.0,80.249571,40000.0,1.1412621691981975,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,11,40.557435600000005,20000.0,1.4142135623730951,2.052211063203267,1.5362291495737217,37.501129600000006,20000.0,78.0585652,40000.0,1.1089418677801384,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,12,39.551380800000004,20000.0,1.3416407864998738,2.181060474491349,1.7204650534085253,33.236461500000004,20000.0,72.78784230000001,40000.0,1.4871349124857107,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,13,38.3337431,20000.0,1.1832159566199232,1.886007633438536,1.2806248474865698,34.4784422,20000.0,72.81218530000001,40000.0,1.2766174313848695,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,14,44.3398878,20000.0,1.4832396974191326,2.4481397896672625,2.078460969082653,36.7698222,20000.0,81.10971,40000.0,1.3726971700492265,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,15,39.3654571,20000.0,1.3856406460551018,1.9892271849611416,1.4422205101855958,35.5968566,20000.0,74.96231370000001,40000.0,1.2478079954017083,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,16,44.6137827,20000.0,1.4,2.0164611829835297,1.4832396974191326,51.3057439,20000.0,95.91952660000001,40000.0,1.4499928754455913,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,17,46.134255800000005,20000.0,1.2489995996796797,1.9241827716833382,1.3416407864998738,38.868965700000004,20000.0,85.00322150000001,40000.0,0.9499891256445916,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,18,52.627145000000006,20000.0,1.2165525060596438,2.2789007064266897,1.8547236990991407,32.3294888,20000.0,84.9566338,40000.0,0.9875254992000196,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,47.2608223,20000.0,1.3856406460551018,2.294801887414105,1.876166303929372,38.0050595,20000.0,85.2658818,40000.0,1.2766174313848693,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,46.6775825,20000.0,1.2165525060596438,2.1133186466974965,1.624807680927192,37.411878200000004,20000.0,84.0894607,40000.0,1.1252180688556945,0
