variant,run,initial_planning_time,initial_planning_evaluations,initial_planning_objective,initial_pre_disturbance_std,initial_post_disturbance_std,last_replanning_time,last_replanning_evaluations,overall_replanning_time,overall_replanning_evaluations,final_objective_value,failed_executions
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_2,0,46.9992296,10000.0,1.6613247725836149,2.1998877636914815,2.4331050121192876,13.307971400000001,10000.0,60.307201,20000.0,1.4890547171334179,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_2,1,50.0220829,10000.0,1.6,2.6583202716502514,2.734958866235469,12.009595800000001,10000.0,62.0316787,20000.0,1.632993161855452,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_2,2,42.1656849,10000.0,1.5099668870541498,2.5420901286583497,2.6532998322843198,11.5122485,10000.0,53.6779334,20000.0,1.7688665548562132,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_2,3,54.257174500000005,10000.0,1.5748015748023623,2.8634779853945984,3.3226495451672298,15.439473900000001,10000.0,69.6966484,20000.0,1.6929775070880806,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_2,4,45.7089554,10000.0,1.6733200530681511,2.8627880738111853,2.821347195933177,14.5691746,10000.0,60.278130000000004,20000.0,1.4047538337136987,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_2,5,59.119857200000006,10000.0,1.6852299546352716,3.334814485742945,3.2984845004941286,21.1854604,10000.0,80.30531760000001,20000.0,1.6086187618536762,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_2,6,44.217192000000004,10000.0,1.865475810617763,3.029403233413684,3.1622776601683795,12.0341435,10000.0,56.2513355,20000.0,1.8316827586662114,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_2,7,57.1568206,10000.0,1.6852299546352716,2.398970972812106,2.5219040425836985,14.127772100000001,10000.0,71.2845927,20000.0,1.5704053105826448,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_2,8,43.042151600000004,10000.0,1.7776388834631178,2.804405704962228,2.842534080710379,14.5671855,10000.0,57.609337100000005,20000.0,1.5910242061927773,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_2,9,47.7610138,10000.0,1.6370705543744901,3.0883292858401257,3.059411708155671,12.234614200000001,10000.0,59.995628,20000.0,1.7461067804945063,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_2,10,70.57826580000001,10000.0,1.697056274847714,3.4462360931712936,3.423448553724738,25.8483109,10000.0,96.42657670000001,20000.0,1.385996989290016,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_2,11,45.359534100000005,10000.0,1.3416407864998738,2.3927875164262766,2.3323807579381204,16.6919225,10000.0,62.05145660000001,20000.0,1.330367070852957,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_2,12,52.3251986,10000.0,1.8220867158288598,3.027446465053582,2.979932885150268,12.1861864,10000.0,64.511385,20000.0,1.6894735829998413,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_2,13,44.859125000000006,10000.0,1.7088007490635062,2.7885125908153623,2.756809750418044,15.987941000000001,10000.0,60.847066000000005,20000.0,1.5048891514077343,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_2,14,49.1552172,10000.0,1.833030277982336,2.897934556086115,3.0919249667480613,22.3418251,10000.0,71.4970423,20000.0,1.659391529119508,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_2,15,47.4346198,10000.0,1.5231546211727816,2.9531318382898157,2.95296461204668,13.7231015,10000.0,61.1577213,20000.0,1.4639705859556096,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_2,16,62.703957,10000.0,1.8439088914585775,2.5987651388522175,2.5768197453450252,12.7355923,10000.0,75.43954930000001,20000.0,1.712120914156286,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_2,17,42.057405700000004,10000.0,1.5874507866387544,2.4119046313271353,2.6608269391300143,7.1340918,10000.0,49.191497500000004,20000.0,1.7241924214462954,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_2,18,46.374686600000004,10000.0,1.6733200530681511,3.3105890714493698,3.340658617698013,13.203281800000001,10000.0,59.5779684,20000.0,1.641137816678823,0
