variant,run,initial_planning_time,initial_planning_evaluations,initial_planning_objective,initial_pre_disturbance_std,initial_post_disturbance_std,last_replanning_time,last_replanning_evaluations,overall_replanning_time,overall_replanning_evaluations,final_objective_value,failed_executions
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,0,56.8288279,13400.0,41.0,2.989789787795559,2.749545416973504,207.98094780000002,233400.0,264.80977570000005,246800.0,1.5587661999529314,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,1,45.401080400000005,8400.0,44.0,2.775334094995227,2.4899799195977463,876.7969166,1397000.0,922.197997,1405400.0,1.5819226715749966,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,2,43.0865693,7400.0,59.0,3.2519542757502378,3.059411708155671,25.5885442,13500.0,68.67511350000001,20900.0,1.5819226715749963,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,3,46.6473579,8900.0,53.0,3.1898599673920245,2.986636904613616,29.000692,19200.0,75.6480499,28100.0,1.5819226715749966,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,4,42.3585487,8100.0,58.0,2.86558375343208,2.6,91.6986344,58300.0,134.0571831,66400.0,1.5819226715749963,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,5,66.8496325,16000.0,41.0,3.00797837164723,2.7712812921102037,19.9005814,12400.0,86.7502139,28400.0,1.558766199952931,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,6,62.276463500000006,18100.0,29.0,3.0559520570857477,2.8284271247461903,133.84357110000002,289900.0,196.12003460000003,308000.0,1.5819226715749968,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,7,86.89039700000001,18500.0,50.0,3.1727142484754816,2.9664793948382653,158.91066070000002,137800.0,245.80105770000003,156300.0,1.5819226715749963,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,8,49.611322200000004,11400.0,42.0,2.8078991293600915,2.5298221281347035,14.220497600000002,7800.0,63.831819800000005,19200.0,1.5703871186683038,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,9,44.682422800000005,8200.0,63.0,2.9407369627862883,2.6907248094147422,39.08746,21800.0,83.7698828,30000.0,1.5819226715749966,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,10,43.0144086,6800.0,42.0,2.7357444180078585,2.4413111231467406,36.6136526,30800.0,79.6280612,37600.0,1.5587661999529314,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,11,32.632469400000005,4800.0,61.0,3.143930266507379,2.932575659723036,55.2093233,39600.0,87.84179270000001,44400.0,1.5819226715749963,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,12,57.008625,12100.0,36.0,3.0559520570857477,2.8284271247461903,392.00663660000004,663300.0,449.01526160000003,675400.0,1.5819226715749966,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,13,49.7004497,8900.0,51.0,3.218233178840283,3.0199337741082997,92.77105370000001,76000.0,142.47150340000002,84900.0,1.5819226715749963,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,14,61.002846000000005,12400.0,36.0,2.9592270601270925,2.7129319932501073,28.5668089,22900.0,89.5696549,35300.0,1.547057991722374,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,15,47.9595095,7000.0,89.0,3.201239429392547,3.0,22.482331000000002,8200.0,70.44184050000001,15200.0,1.5233716411384297,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,16,46.8099587,7900.0,48.0,2.87192163616933,2.6076809620810595,31.9846085,23400.0,78.7945672,31300.0,1.5819226715749966,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,17,54.7429792,9900.0,55.0,2.878245562953439,2.615339366124404,11.2668453,4300.0,66.00982450000001,14200.0,1.4993111365882394,0
