variant,run,initial_planning_time,initial_planning_evaluations,initial_planning_objective,initial_post_disturbance_std,last_replanning_time,last_replanning_evaluations,overall_replanning_time,overall_replanning_evaluations,final_objective_value,failed_executions
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,0,315.0260174,47200.0,13.68356678647786,26.19835071615985,130.8287307,18400.0,445.8547481,65600.0,13.642996665860892,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,1,193.0236629,25600.0,13.801449199268895,25.274629840617784,113.7794247,17100.0,306.8030876,42700.0,13.6644804032703,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,2,192.20559060000002,25200.0,13.67333170810977,26.75767802581781,113.5080982,15900.0,305.7136888,41100.0,13.59967319868794,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,3,156.71337350000002,21600.0,13.641114323983947,26.834435220072116,129.1627962,18500.0,285.8761697,40100.0,13.657648334347,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,4,196.0372217,25800.0,13.651373557265218,26.141457542936198,135.0817807,19600.0,331.1190024,45400.0,13.66903321876871,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,5,168.9628144,23800.0,13.62644487751666,26.61491274167386,140.6385185,19600.0,309.6013329,43400.0,13.63810927846518,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,6,213.77430170000002,29500.0,13.674794331177344,26.4373099619589,165.79742380000002,23600.0,379.57172550000007,53100.0,13.659275327378674,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,7,157.5910843,21100.0,13.67040599250805,25.399873626593372,147.2813525,21400.0,304.8724368,42500.0,13.651138423110126,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,8,194.9618852,27300.0,13.666016244685208,26.213614406390306,140.93410020000002,20600.0,335.89598540000003,47900.0,13.621805322603668,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,9,207.9737392,29500.0,13.614697940094008,25.410370197622992,127.05559450000001,18500.0,335.02933370000005,48000.0,13.662528732193932,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,10,198.17513190000003,26800.0,13.65576801208925,25.504160880574414,142.7117134,21500.0,340.8868453,48300.0,13.673006659513888,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,11,204.0671039,28800.0,13.676256797823006,26.752325386407943,151.1781245,21200.0,355.2452284,50000.0,13.554754074666622,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,12,213.7180686,30000.0,13.649908424601243,26.689952795891443,146.88073310000001,20700.0,360.5988017,50700.0,13.559671506272736,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,13,235.10917340100002,33300.0,13.641114323983947,26.426380384890276,124.62164740000001,17400.0,359.73082080100005,50700.0,13.605481829118336,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,14,187.8952805,26200.0,13.660161053223348,25.89032900143351,116.12267000000001,16700.0,304.01795050000004,42900.0,13.60711505966322,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,15,211.4339099,27600.0,13.63964808930201,25.799569333184188,138.57524569900002,19000.0,350.009155599,46600.0,13.659998373190076,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,16,165.663038701,22600.0,13.63084736911099,26.880770124182376,140.4739863,18000.0,306.137025001,40600.0,13.569501023423497,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,17,153.554465999,20700.0,13.641114323983947,26.512852694960824,143.2788916,20200.0,296.833357599,40900.0,13.670658856845451,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,18,272.32000200000004,39200.0,13.63964808930201,26.448608449007082,124.19519070000001,17600.0,396.51519270000006,56800.0,13.671381300609921,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,19,186.50785290000002,27100.0,13.661625086350451,26.44487394609192,130.223361,17700.0,316.73121390000006,44800.0,13.659275327378674,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,20,177.4665826,24500.0,13.676256797823006,25.78643532777612,102.592844,15300.0,280.0594266,39800.0,13.644951130657258,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,21,165.4459284,22600.0,13.646977687385585,26.482661460372356,116.2527618,16100.0,281.6986902,38700.0,13.717718559189636,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,22,207.7083776,29200.0,13.67333170810977,25.10104026175454,92.39684410000001,13500.0,300.1052217,42700.0,13.598039074317539,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,23,199.87102320000002,26700.0,13.66747965061591,26.420493355268796,155.254593,22300.0,355.1256162,49000.0,13.633220138984946,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,24,166.09759680000002,22700.0,13.65576801208925,25.18990587566161,113.67877010000001,17000.0,279.7763669,39700.0,13.63810927846518,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,25,224.38804430000002,32200.0,13.67186892857008,25.651645436116702,121.28771590000001,17000.0,345.6757602,49200.0,13.685605666872616,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,26,195.4920519,25900.0,13.666016244685208,26.70160673946674,138.4531466,19400.0,333.9451985,45300.0,13.587503336285893,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,27,238.63952020000002,33500.0,13.677719108096936,25.270936803244556,111.0714485,17000.0,349.7109687,50500.0,13.657648334347,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,28,206.11785210000002,26600.0,13.61763562443936,26.57145967266011,137.2033189,19700.0,343.32117100000005,46300.0,13.432887594847301,0
NSGAII_ConditionReplanningStrategy-_0-13.6795_0,29,178.63724520000002,24700.0,13.61616686149226,26.768103369956776,135.65143930000002,19300.0,314.28868450000004,44000.0,13.60711505966322,0
NSGAII_ConditionReplanningStrategy-_0-13.6795reusePortion=0.2_withSeed_1,0,249.26264350000002,35800.0,13.654303350958628,26.138340412240655,22.9730183,4100.0,272.2356618,39900.0,13.66957511960841,0
NSGAII_ConditionReplanningStrategy-_0-13.6795reusePortion=0.2_withSeed_1,1,168.44440350000002,20500.0,13.55433509988594,26.001671361284583,45.3916472,6500.0,213.83605070000002,27000.0,13.639738602180124,0
NSGAII_ConditionReplanningStrategy-_0-13.6795reusePortion=0.2_withSeed_1,2,243.68125830000002,29600.0,13.651373557265218,25.35735703017086,1.6317498000000001,200.0,245.31300810000002,29800.0,13.562038522614838,0
NSGAII_ConditionReplanningStrategy-_0-13.6795reusePortion=0.2_withSeed_1,3,154.76276080000002,18500.0,13.67333170810977,25.09267759996534,54.595334400000006,9100.0,209.35809520000004,27600.0,13.678784149275444,0
NSGAII_ConditionReplanningStrategy-_0-13.6795reusePortion=0.2_withSeed_1,4,197.67628620000002,26900.0,13.660161053223348,26.2144621285915,34.5866008,5700.0,232.26288700000003,32600.0,13.677159476953713,0
