variant,run,initial_planning_time,initial_planning_evaluations,initial_planning_objective,initial_post_disturbance_std,last_replanning_time,last_replanning_evaluations,overall_replanning_time,overall_replanning_evaluations,final_objective_value,failed_executions
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,0,8.41648,1800.0,10.921538353180837,16.989263130824572,0.6942473,100.0,9.1107273,1900.0,5.638316883960197,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,1,26.4747473,10700.0,10.916043239196151,18.40362283175064,5.725453300000001,1200.0,32.2002006,11900.0,9.553591529425525,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,2,49.2044932,18900.0,10.818502669038818,19.188679790406777,6.0972454,800.0,55.3017386,19700.0,10.483049221846395,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,3,24.5735624,10100.0,10.890362712049585,22.326820498679318,2.0096461000000003,200.0,26.5832085,10300.0,10.858597322051736,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,4,50.7223704,25300.0,10.531856436545269,16.58105418918506,0.8608923,100.0,51.583262700000006,25400.0,10.310632172785,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,5,31.0954167,11700.0,10.73871500692704,17.888488608358116,0.9934398000000001,100.0,32.0888565,11800.0,10.20665481287262,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,6,20.6270239,7800.0,11.45076416663971,18.950175086327544,6.061532400000001,800.0,26.688556300000002,8600.0,10.84835994887001,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,7,50.36079590000001,19900.0,11.292475370794483,19.518070133299428,0.8884121,100.0,51.24920800000001,20000.0,9.569602079011295,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,8,41.373749200000006,12300.0,10.939835464941876,20.17804698792511,1.0866822,100.0,42.460431400000004,12400.0,10.587110728628794,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,9,47.5788895,14400.0,10.897706180660222,19.06202999825362,3.4865333,600.0,51.0654228,15000.0,10.653371343741581,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,10,39.942443100000006,19800.0,10.73126274023705,17.110043256722456,0.8292724,100.0,40.771715500000006,19900.0,7.336228384775125,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,11,104.180249,63600.0,10.677078252031311,18.548381846829727,1.1195567,100.0,105.29980570000001,63700.0,9.781968798777006,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,12,17.921373300000003,5600.0,10.897706180660222,19.348831591354998,1.0444789,100.0,18.965852200000004,5700.0,9.105526743903981,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,13,31.603530600000003,12800.0,10.772186407596186,18.86162738615947,5.4189001,700.0,37.0224307,13500.0,10.941505527571447,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,14,32.6043717,13500.0,10.936178491593852,20.740179886596813,0.7949562,100.0,33.3993279,13600.0,10.067525104433317,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,15,40.0367169,17800.0,10.859097568398582,19.062418589180538,5.9802866,1200.0,46.0170035,19000.0,12.139843593273179,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,16,37.565433500000005,12200.0,10.84250893474384,19.914583030632365,0.81455,100.0,38.3799835,12300.0,9.464058065213273,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,17,16.891518100000003,5400.0,10.6,18.148033257383872,1.0858517,100.0,17.9773698,5500.0,10.92682733255887,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,18,27.922839000000003,9000.0,10.814804667676619,19.735985807718578,1.8686089000000001,200.0,29.791447900000005,9200.0,10.88925169463613,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,19,21.486019000000002,6400.0,10.682696288858914,21.230260257879177,3.0937871,400.0,24.579806100000003,6800.0,10.924567398277432,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,20,16.8150519,5500.0,10.906878563548783,18.922010176928943,0.9007501000000001,100.0,17.715802,5600.0,10.299850172708673,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,21,25.5861573,8700.0,10.890362712049585,20.200061117130375,5.3076474000000005,600.0,30.8938047,9300.0,10.89537221954666,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,22,38.2336237,14700.0,10.930690737551767,20.753152370985312,1.0785881000000002,100.0,39.3122118,14800.0,10.1512998620319,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,23,30.942020000000003,9900.0,10.941663493271944,17.477548207858696,0.8769545000000001,100.0,31.818974500000003,10000.0,10.114797862659893,0
