variant,run,initial_planning_time,initial_planning_evaluations,initial_planning_objective,initial_post_disturbance_std,last_replanning_time,last_replanning_evaluations,overall_replanning_time,overall_replanning_evaluations,final_objective_value,failed_executions
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,0,20.443125201,6100.0,10.921538353180837,26.022174779347583,4.9778206990000005,700.0,25.4209459,6800.0,10.93812000006411,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,1,31.2688707,15000.0,10.80185169311262,25.751768487754653,6.5917906010000005,1000.0,37.860661301,16000.0,10.41997132765421,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,2,24.019747601000002,10300.0,10.707007051459339,25.433097906778922,3.2418136000000004,400.0,27.261561201000003,10700.0,10.889251694636128,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,3,21.6760404,7700.0,10.930690737551767,25.78281559967634,41.997769500000004,74200.0,63.67380990000001,81900.0,10.557683995935129,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,4,22.047114500000003,7500.0,11.258774356030056,24.474890130776483,14.891352201,3800.0,36.938466701,11300.0,10.927957124439148,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,5,28.521716400000003,9600.0,10.912378292562991,26.17883416091502,22.7545787,7800.0,51.2762951,17400.0,10.80731348168258,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,6,39.475188100000004,15600.0,10.457533169921097,25.850816067544653,34.853902399,17900.0,74.329090499,33500.0,10.895372219546662,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,7,28.258613401,9100.0,10.716342659695052,25.61419359613429,15.289158700000002,4300.0,43.54777210100001,13400.0,10.387932219766796,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,8,14.026661301,4000.0,10.905044704172468,24.474890130776483,13.577193800000002,4400.0,27.603855101,8400.0,10.879043167802656,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,9,12.897047801000001,3400.0,10.73126274023705,24.145812202400236,5.2662372,1200.0,18.163285001000002,4600.0,10.940151442290322,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,10,62.29694460100001,26300.0,10.912378292562991,25.824153685653418,10.7987257,2200.0,73.09567030100001,28500.0,10.923889326823637,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,11,41.080788600000005,22900.0,10.89954127475097,25.487212964374073,4.0128772,500.0,45.093665800000004,23400.0,10.697778701010899,0
