variant,run,initial_planning_time,initial_planning_evaluations,initial_planning_objective,initial_post_disturbance_std,last_replanning_time,last_replanning_evaluations,overall_replanning_time,overall_replanning_evaluations,final_objective_value,failed_executions
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,0,27.1020575,7300.0,10.565983153497832,13.74037935034394,0.8148414,100.0,27.9168989,7400.0,8.699822617746115,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,1,27.8639052,8700.0,10.675204916066013,12.411742747281357,0.5618762,100.0,28.4257814,8800.0,8.700333468846798,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,2,39.557472700000005,15100.0,10.901376059929316,12.319732240155865,1.3806882,100.0,40.93816090000001,15200.0,4.623397286534631,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,3,31.2914959,9200.0,10.943491216243562,12.308904736103422,0.9346224000000001,100.0,32.2261183,9300.0,7.6882466013044315,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,4,44.741225400000005,17500.0,10.941663493271944,10.966525947538022,0.7981034,100.0,45.53932880000001,17600.0,4.103957740499098,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,5,103.2544922,66100.0,10.870142593360953,11.505747356092183,0.9320900000000001,100.0,104.1865822,66200.0,7.069810621383167,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,6,46.7005101,19200.0,10.879338215167317,10.742416216700946,0.8603034,100.0,47.5608135,19300.0,4.181912847218173,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,7,13.587543400000001,3200.0,10.897706180660222,10.341191754995176,0.5680411000000001,100.0,14.155584500000002,3300.0,5.677071058430494,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,8,16.947063,3800.0,10.870142593360953,13.656346600358962,1.006767,100.0,17.95383,3900.0,7.3003974185749465,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,9,48.047009700000004,18800.0,10.906878563548783,12.603272159871915,0.9770007,100.0,49.0240104,18900.0,5.788707610725311,0
NSGAII_ConditionReplanningStrategy-_0-10.9436_0,10,46.208676000000004,18600.0,10.596225743159684,14.36037070947614,1.0018948,100.0,47.210570800000006,18700.0,7.405570142521266,0
