variant,run,initial_planning_time,initial_planning_evaluations,initial_planning_objective,initial_pre_disturbance_std,initial_post_disturbance_std,last_replanning_time,last_replanning_evaluations,overall_replanning_time,overall_replanning_evaluations,final_objective_value,failed_executions
NSGAII_PlanningStrategy-ReplanningStrategy_naive_2,0,61.922728599,10000.0,15.629459363650426,31.3472157277851,29.21711826994579,61.922728599,10000.0,61.922728599,10000.0,23.046055218996262,7
NSGAII_PlanningStrategy-ReplanningStrategy_naive_2,1,72.297462401,10000.0,15.06784656146989,28.406668987672713,25.697470692657674,72.297462401,10000.0,72.297462401,10000.0,23.622653366337058,7
NSGAII_PlanningStrategy-ReplanningStrategy_naive_2,2,53.09714030000001,10000.0,15.928590647009546,30.433724225732444,28.13467611329478,53.09714030000001,10000.0,53.09714030000001,10000.0,24.50515209785165,8
NSGAII_PlanningStrategy-ReplanningStrategy_naive_2,3,53.842896699,10000.0,14.164744967700619,29.234984137513415,26.699812733425677,53.842896699,10000.0,53.842896699,10000.0,20.040702384550194,11
NSGAII_PlanningStrategy-ReplanningStrategy_naive_2,4,53.517145399,10000.0,13.186356585501546,29.975030931407613,27.587678409028914,53.517145399,10000.0,53.517145399,10000.0,22.58142292144197,5
NSGAII_PlanningStrategy-ReplanningStrategy_naive_2,5,49.6320393,10000.0,13.906832852953976,31.269978737567662,29.12593346143605,49.6320393,10000.0,49.6320393,10000.0,20.037073077689296,4
NSGAII_PlanningStrategy-ReplanningStrategy_naive_2,6,51.0319519,10000.0,14.790537515587458,32.07537610170948,30.073908957766033,51.0319519,10000.0,51.0319519,10000.0,21.212190476077392,5
NSGAII_PlanningStrategy-ReplanningStrategy_naive_2,7,55.6800055,10000.0,13.541048703848606,30.055595867911297,27.683930356797244,55.6800055,10000.0,55.6800055,10000.0,19.977094321263568,3
NSGAII_PlanningStrategy-ReplanningStrategy_naive_2,8,53.551676300000004,10000.0,15.99124760611254,30.588065516899164,28.31819203268457,53.551676300000004,10000.0,53.551676300000004,10000.0,23.55096460623848,6
NSGAII_PlanningStrategy-ReplanningStrategy_naive_2,9,80.85583300100001,10000.0,16.01998751560063,31.054098357437272,28.87074643995198,80.85583300100001,10000.0,80.85583300100001,10000.0,23.170371505491225,11
