variant,run,seconds,evaluations,objective_value
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,0,0,3.50491718082531
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,2.296,100,3.7794767421488973
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,4.095,200,3.4985711369071795
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,5.74,300,3.289039035611735
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,7.202,400,3.1721006008987516
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,8.602,500,3.1721006008987516
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,9.861,600,2.9393876913398134
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,11.133,700,2.9393876913398134
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,12.386,800,2.9393876913398134
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,13.452,900,2.735771270491092
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,14.507,1000,2.711293254355034
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,15.385,1100,2.711293254355034
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,16.248,1200,2.6865922239479847
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,17.133,1300,2.6865922239479847
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,17.89,1400,2.6865922239479847
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,18.747,1500,2.6449112566503157
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,19.603,1600,2.524546163834865
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,20.627,1700,2.524546163834865
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,21.432,1800,2.3607908279501024
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,22.218,1900,2.3607908279501024
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,22.899,2000,2.3607908279501024
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,23.6,2100,2.3607908279501024
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,24.374,2200,2.3132468763863296
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,25.098,2300,2.3132468763863296
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,25.747,2400,2.264705033528404
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,26.402,2500,2.154065922853801
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,26.977,2600,2.0912516188477492
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,27.539,2700,2.0912516188477492
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,28.138,2800,2.0912516188477492
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,28.667,2900,2.0912516188477492
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,29.246,3000,2.0912516188477492
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,29.798,3100,2.0912516188477492
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,30.459,3200,2.0912516188477492
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,31.101,3300,2.0591260281974
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,31.705,3400,2.0591260281974
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,32.344,3500,2.0591260281974
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,32.931,3600,1.9367785395111927
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,33.507,3700,1.9367785395111927
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,34.002,3800,1.9367785395111927
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,34.576,3900,1.9367785395111927
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,35.054,4000,1.9367785395111927
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,35.647,4100,1.9252705437591529
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,36.219,4200,1.9252705437591529
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,36.791,4300,1.9252705437591529
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,37.285,4400,1.9252705437591529
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,37.96,4500,1.9252705437591529
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,38.563,4600,1.9252705437591529
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,39.128,4700,1.9252705437591529
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,39.638,4800,1.9252705437591529
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,40.148,4900,1.8903262505010427
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,40.688,5000,1.8903262505010427
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,41.161,5100,1.8785337071473822
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,41.664,5200,1.8785337071473822
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,42.167,5300,1.8785337071473822
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,42.63,5400,1.8785337071473822
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,43.097,5500,1.8785337071473822
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,43.62,5600,1.8785337071473822
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,44.056,5700,1.8785337071473822
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,44.518,5800,1.8785337071473822
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,45.007,5900,1.85472369909914
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,45.445,6000,1.85472369909914
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,45.855,6100,1.85472369909914
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,46.234,6200,1.8427033281446998
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,46.735,6300,1.8427033281446998
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,47.155,6400,1.8427033281446998
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,47.613,6500,1.8427033281446998
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,48.0,6600,1.8427033281446998
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,48.455,6700,1.8427033281446998
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,48.856,6800,1.8427033281446998
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,49.247,6900,1.8427033281446998
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,49.732,7000,1.8306040290327967
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,50.153,7100,1.81842422626478
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,50.65,7200,1.81842422626478
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,51.108,7300,1.81842422626478
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,51.534,7400,1.81842422626478
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,51.991,7500,1.81842422626478
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,52.396,7600,1.81842422626478
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,52.813,7700,1.81842422626478
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,53.23,7800,1.81842422626478
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,53.674,7900,1.7562586496425985
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,54.13,8000,1.7562586496425985
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,54.553,8100,1.7562586496425985
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,54.931,8200,1.7562586496425985
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,55.406,8300,1.7562586496425985
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,55.816,8400,1.7562586496425985
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,56.181,8500,1.7562586496425985
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,56.58,8600,1.7562586496425985
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,56.974,8700,1.7562586496425985
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,57.326,8800,1.7562586496425985
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,57.6,8900,1.7562586496425985
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,57.952,9000,1.7562586496425985
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,58.313,9100,1.7562586496425985
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,58.67,9200,1.7178798302300164
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,59.05,9300,1.7178798302300164
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,59.434,9400,1.7178798302300164
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,59.852,9500,1.7178798302300164
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,60.236,9600,1.7178798302300164
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,60.618,9700,1.6918103387266026
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,60.964,9800,1.6918103387266026
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,61.295,9900,1.6918103387266026
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,61.589,10000,1.6653327995729061
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,61.868,10100,1.6653327995729061
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,62.156,10200,1.6653327995729061
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,62.482,10300,1.6653327995729061
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,62.814,10400,1.6653327995729061
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,63.122,10500,1.6653327995729061
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,63.484,10600,1.6653327995729061
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,63.811,10700,1.6653327995729061
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,64.122,10800,1.6653327995729061
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,64.382,10900,1.6653327995729061
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,64.716,11000,1.6653327995729061
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,65.055,11100,1.6110727964792761
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,65.418,11200,1.6110727964792761
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,65.719,11300,1.6110727964792761
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,66.024,11400,1.6110727964792761
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,66.354,11500,1.5972198067614587
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,66.615,11600,1.5972198067614587
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,66.86,11700,1.5972198067614587
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,67.094,11800,1.5972198067614587
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,67.348,11900,1.55492050529208
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,67.613,12000,1.55492050529208
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,67.855,12100,1.55492050529208
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,68.074,12200,1.5405626677721789
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,68.303,12300,1.5405626677721789
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,68.531,12400,1.5405626677721789
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,68.747,12500,1.5405626677721789
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,68.998,12600,1.5405626677721789
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,69.224,12700,1.5405626677721789
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,69.483,12800,1.5405626677721789
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,69.74,12900,1.5405626677721789
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,70.03,13000,1.5405626677721789
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,70.236,13100,1.5405626677721789
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,70.47,13200,1.5405626677721789
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,70.756,13300,1.5260697523012796
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,71.054,13400,1.5260697523012796
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,71.334,13500,1.5260697523012796
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,71.661,13600,1.5260697523012796
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,71.901,13700,1.5260697523012796
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,72.088,13800,1.5260697523012796
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,72.318,13900,1.5260697523012796
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,72.581,14000,1.5260697523012796
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,72.847,14100,1.5260697523012796
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,73.104,14200,1.5260697523012796
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,73.39,14300,1.5114378731672846
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,73.692,14400,1.5114378731672846
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,73.962,14500,1.5114378731672846
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,74.195,14600,1.5114378731672846
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,74.406,14700,1.5114378731672846
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,74.605,14800,1.5114378731672846
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,74.852,14900,1.5114378731672842
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,75.099,15000,1.5114378731672842
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,75.301,15100,1.5114378731672842
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,75.578,15200,1.4966629547095764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,75.775,15300,1.4966629547095764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,76.035,15400,1.4966629547095764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,76.248,15500,1.4966629547095764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,76.45,15600,1.4966629547095764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,76.631,15700,1.4966629547095764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,76.837,15800,1.4966629547095764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,77.071,15900,1.4966629547095764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,77.28,16000,1.4966629547095764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,77.499,16100,1.4966629547095764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,77.717,16200,1.4966629547095764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,77.95,16300,1.4966629547095764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,78.259,16400,1.4966629547095764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,78.559,16500,1.4966629547095764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,78.828,16600,1.4966629547095764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,79.061,16700,1.4966629547095764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,79.338,16800,1.4966629547095764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,79.609,16900,1.4966629547095764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,79.806,17000,1.4966629547095764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,80.083,17100,1.4966629547095764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,80.413,17200,1.4817407180595243
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,80.661,17300,1.4817407180595243
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,80.893,17400,1.4817407180595243
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,81.067,17500,1.4817407180595243
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,81.242,17600,1.4817407180595243
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,81.425,17700,1.4817407180595243
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,81.615,17800,1.4666666666666666
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,81.833,17900,1.4666666666666666
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,82.037,18000,1.4666666666666666
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,82.287,18100,1.4666666666666666
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,82.58,18200,1.4666666666666666
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,82.812,18300,1.4666666666666666
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,82.989,18400,1.4666666666666663
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,83.145,18500,1.4666666666666663
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,83.299,18600,1.4666666666666663
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,83.46,18700,1.4666666666666663
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,83.662,18800,1.4666666666666663
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,83.849,18900,1.4666666666666663
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,84.022,19000,1.4666666666666663
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,84.218,19100,1.4666666666666663
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,84.417,19200,1.4666666666666663
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,84.621,19300,1.4666666666666663
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,84.841,19400,1.4666666666666663
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,85.045,19500,1.4666666666666663
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,85.256,19600,1.4666666666666663
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,85.431,19700,1.4666666666666663
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,85.63,19800,1.4666666666666663
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,85.834,19900,1.4666666666666663
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,86.035,20000,1.4666666666666663
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,0,0,3.1478779840503885
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,1.718,100,3.43158891319106
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,3.558,200,2.8825571637816894
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,5.193,300,2.8825571637816894
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,6.729,400,2.867097297543326
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,8.122,500,2.867097297543326
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,9.425,600,2.6746177758538847
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,10.631,700,2.6495748552513563
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,11.785,800,2.6495748552513563
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,12.807,900,2.366014516303318
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,13.804,1000,2.366014516303318
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,14.763,1100,2.366014516303318
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,15.708,1200,2.118233599074218
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,16.621,1300,2.118233599074218
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,17.501,1400,2.118233599074218
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,18.347,1500,2.118233599074218
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,19.172,1600,2.118233599074218
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,19.927,1700,2.075845804116755
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,20.644,1800,2.0105892508920036
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,21.416,1900,2.0105892508920036
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,22.138,2000,2.0105892508920036
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,22.83,2100,2.0105892508920036
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,23.592,2200,2.0105892508920036
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,24.277,2300,1.9431424212177044
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,24.932,2400,1.9431424212177044
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,25.606,2500,1.9431424212177044
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,26.202,2600,1.9431424212177044
