variant,run,seconds,evaluations,objective_value
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,0,0,24.468937224344025
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,3.14,100,32.44098916151876
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,5.495,200,30.37133151143982
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,7.304,300,30.37133151143982
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,8.868,400,29.722718583602003
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,10.361,500,26.44776823182713
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,11.644,600,24.496167500697375
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,12.897,700,24.496167500697375
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,14.053,800,24.496167500697375
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,15.155,900,24.2985139006026
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,16.214,1000,24.2985139006026
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,17.202,1100,23.66751172200219
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,18.261,1200,23.337523433303716
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,19.22,1300,22.02665052461071
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,20.172,1400,22.02665052461071
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,21.073,1500,21.902206890326525
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,21.975,1600,21.902206890326525
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,22.788,1700,21.902206890326525
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,23.596,1800,21.856501702392052
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,24.364,1900,21.491497026602044
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,25.082,2000,21.491497026602044
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,25.811,2100,20.844823498093394
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,26.47,2200,20.844823498093394
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,27.146,2300,18.95186886123195
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,27.816,2400,18.95186886123195
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,28.45,2500,18.95186886123195
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,29.017,2600,18.737247515161997
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,29.602,2700,18.737247515161997
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,30.082,2800,18.67071384697316
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,30.562,2900,18.67071384697316
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,31.006,3000,18.67071384697316
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,31.477,3100,18.67071384697316
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,31.929,3200,18.67071384697316
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,32.364,3300,18.54771624156941
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,32.851,3400,18.54771624156941
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,33.287,3500,18.238420984284794
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,33.741,3600,17.583325434437402
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,34.169,3700,16.712470393890502
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,34.632,3800,16.712470393890502
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,35.076,3900,16.712470393890502
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,35.451,4000,16.712470393890502
