variant,run,seconds,evaluations,objective_value
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,0,0,21.410900650525345
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,1.494,100,30.096585262192857
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,3.253,200,28.856426205151138
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,4.912,300,28.215519764051052
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,6.469,400,27.596779200157073
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,7.96,500,25.39606268695996
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,9.425,600,25.39606268695996
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,10.769,700,25.285569006846572
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,12.019,800,24.38542369713696
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,13.21,900,24.38542369713696
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,14.333,1000,24.38542369713696
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,15.334,1100,22.344375379748506
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,16.322,1200,22.344375379748506
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,17.242,1300,22.344375379748506
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,18.203,1400,22.344375379748506
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,19.082,1500,22.340396892923216
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,19.99,1600,21.504108134648753
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,20.811,1700,21.504108134648753
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,21.662,1800,20.900398720279636
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,22.496,1900,20.900398720279636
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,23.297,2000,20.900398720279636
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,24.031,2100,20.900398720279636
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,24.697,2200,20.33890634009388
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,25.404,2300,20.33890634009388
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,26.098,2400,20.33890634009388
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,26.644,2500,20.285298453149103
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,27.259,2600,19.624927459172373
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,27.763,2700,19.624927459172373
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,28.332,2800,19.164318696763292
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,28.848,2900,19.164318696763292
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,29.333,3000,19.164318696763292
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,29.787,3100,18.952103371980172
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,30.256,3200,18.952103371980172
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,30.729,3300,18.921592603865736
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,31.235,3400,18.921592603865736
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,31.764,3500,18.606569926895297
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,32.28,3600,18.43378540735582
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,32.702,3700,18.43378540735582
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,33.162,3800,18.26909959467078
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,33.519,3900,17.79338204064771
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,33.922,4000,17.79338204064771
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,34.342,4100,17.79338204064771
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,34.71,4200,17.79338204064771
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,35.092,4300,17.79338204064771
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,35.488,4400,17.529150324847784
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,35.863,4500,17.331538368599087
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,36.255,4600,17.331538368599087
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,36.644,4700,17.331538368599087
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,37.012,4800,17.331538368599087
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,37.365,4900,17.331538368599087
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,37.794,5000,17.331538368599087
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,38.192,5100,17.331538368599087
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,38.568,5200,16.96349020691202
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,38.975,5300,16.96349020691202
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,39.373,5400,16.96349020691202
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,39.743,5500,16.96349020691202
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,40.132,5600,16.530913801454265
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,40.486,5700,16.530913801454265
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,40.886,5800,16.530913801454265
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,41.256,5900,16.530913801454265
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,41.618,6000,16.412190591142917
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,41.953,6100,16.34027063559366
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,42.321,6200,16.34027063559366
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,42.675,6300,16.34027063559366
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,43.04,6400,16.024425800078525
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,43.38,6500,16.024425800078525
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,43.689,6600,15.988329076756791
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,44.001,6700,15.988329076756791
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,44.348,6800,15.966075145619088
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,44.676,6900,15.798171483504737
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,44.976,7000,14.64179709674404
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,45.33,7100,14.64179709674404
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,45.633,7200,14.64179709674404
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,45.943,7300,14.527521773822569
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,46.257,7400,14.527521773822569
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,46.545,7500,14.527521773822569
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,46.806,7600,14.435450191186355
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,47.115,7700,14.435450191186355
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,47.419,7800,14.31176672066264
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,47.717,7900,14.31176672066264
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,48.002,8000,14.31176672066264
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,48.309,8100,14.187005008496723
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,48.671,8200,14.187005008496723
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,48.966,8300,14.187005008496723
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,49.245,8400,14.183871905168285
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,49.545,8500,13.989837581457317
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,49.837,8600,13.989837581457317
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,50.159,8700,13.989837581457317
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,50.448,8800,13.989837581457317
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,50.742,8900,13.989837581457317
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,51.097,9000,13.989837581457317
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,51.441,9100,13.744655526987772
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,51.712,9200,13.730096705979733
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,51.994,9300,13.61143310276736
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,52.248,9400,13.61143310276736
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,52.526,9500,13.61143310276736
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,52.896,9600,13.61143310276736
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,53.246,9700,13.61143310276736
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,53.492,9800,13.503250637449405
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,53.758,9900,13.374270488931764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,54.077,10000,13.374270488931764
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,54.34,10100,13.345993989042388
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,54.59,10200,13.345993989042388
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,54.861,10300,13.297618834463059
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,55.109,10400,13.03601847872953
