variant,run,seconds,evaluations,objective_value
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,0,0,17.07129566853287
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,1.43,100,30.436203264135994
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,3.373,200,30.436203264135994
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,5.039,300,28.205716958372154
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,6.614,400,22.832876448524402
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,7.999,500,22.832876448524402
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,9.171,600,22.832876448524402
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,10.355,700,22.832876448524402
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,11.502,800,22.685438849677766
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,12.504,900,22.651127571203023
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,13.485,1000,22.651127571203023
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,14.504,1100,22.362821880727303
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,15.45,1200,22.362821880727303
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,16.401,1300,21.23849289019618
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,17.22,1400,19.147562137318396
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,18.019,1500,19.147562137318396
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,18.766,1600,19.147562137318396
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,19.485,1700,19.147562137318396
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,20.118,1800,19.147562137318396
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,20.759,1900,19.147562137318396
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,21.387,2000,19.147562137318396
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,22.022,2100,18.87403337398949
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,22.575,2200,18.87403337398949
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,23.21,2300,18.87403337398949
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,23.749,2400,18.87403337398949
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,24.336,2500,18.87403337398949
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,24.838,2600,18.521045753479175
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,25.454,2700,18.521045753479175
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,26.007,2800,18.521045753479175
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,26.514,2900,18.488621792942524
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,27.019,3000,18.230810984040247
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,27.479,3100,18.230810984040247
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,27.981,3200,17.960642843674187
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,28.464,3300,17.960642843674187
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,28.885,3400,17.481616446434437
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,29.353,3500,17.440891357898675
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,29.806,3600,17.440891357898675
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,30.224,3700,17.23324378513879
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,30.64,3800,17.23324378513879
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,31.077,3900,16.36412818814448
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,31.545,4000,16.36412818814448
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,31.953,4100,16.36412818814448
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,32.344,4200,16.36412818814448
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,32.823,4300,16.36412818814448
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,33.229,4400,16.36412818814448
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,33.654,4500,16.36412818814448
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,34.045,4600,16.36412818814448
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,34.411,4700,16.360053729272753
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,34.814,4800,16.203093745133373
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,35.211,4900,16.203093745133373
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,35.612,5000,16.203093745133373
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,36.032,5100,14.679018367960223
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,36.449,5200,14.679018367960223
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,36.838,5300,14.679018367960223
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,37.231,5400,14.679018367960223
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,37.54,5500,14.679018367960223
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,37.876,5600,13.824544285124121
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,38.191,5700,13.824544285124121
