variant,run,seconds,evaluations,objective_value
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,0,0,2.520043111526193
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,1.528,100,3.2855839250268835
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,3.469,200,3.1119046606996092
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,5.134,300,2.9954698306230427
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,6.703,400,2.9203416001776907
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,8.15,500,2.8432289069443475
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,9.491,600,2.7639656605753093
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,10.707,700,2.421100657771529
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,11.782,800,2.421100657771529
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,12.827,900,2.421100657771529
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,13.819,1000,2.393406580948669
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,14.74,1100,2.393406580948669
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,15.68,1200,2.393406580948669
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,16.468,1300,2.393406580948669
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,17.149,1400,2.288996761212105
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,17.871,1500,2.1998877636914806
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,18.504,1600,2.1998877636914806
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,19.124,1700,1.9423798563033026
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,19.639,1800,1.9423798563033026
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,20.2,1900,1.9423798563033026
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,20.781,2000,1.8960648006845813
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,21.291,2100,1.8605720612386203
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,21.843,2200,1.6850834320114556
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,22.368,2300,1.6850834320114556
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,22.901,2400,1.6850834320114556
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,23.379,2500,1.6850834320114556
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,23.857,2600,1.6850834320114556
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,24.37,2700,1.6718438110048024
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,24.804,2800,1.6314804304869024
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,25.326,2900,1.6314804304869024
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,25.799,3000,1.576055397910857
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,26.247,3100,1.576055397910857
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,26.674,3200,1.576055397910857
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,27.118,3300,1.576055397910857
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,27.531,3400,1.576055397910857
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,27.948,3500,1.576055397910857
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,28.393,3600,1.5475986974649016
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,28.763,3700,1.533172294280919
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,29.169,3800,1.533172294280919
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,29.55,3900,1.533172294280919
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,29.948,4000,1.533172294280919
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,30.306,4100,1.533172294280919
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,30.701,4200,1.4589020055262087
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,31.059,4300,1.4589020055262087
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,31.453,4400,1.4589020055262087
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,31.879,4500,1.4589020055262087
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,32.217,4600,1.4589020055262087
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,32.584,4700,1.4281128011608553
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,32.976,4800,1.4281128011608553
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,33.298,4900,1.4281128011608553
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,33.612,5000,1.4281128011608553
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,33.992,5100,1.4281128011608553
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,34.32,5200,1.4281128011608553
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,34.641,5300,1.4281128011608553
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,34.995,5400,1.4281128011608553
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,35.372,5500,1.4281128011608553
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,35.694,5600,1.4124665406285066
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,36.038,5700,1.4124665406285066
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,36.401,5800,1.3644516829341107
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,36.706,5900,1.3644516829341107
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,37.043,6000,1.331480193684021
