variant,run,seconds,evaluations,objective_value
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,0,0,3.2351376636055753
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,0.921,100,3.4840842376737404
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,2.064,200,3.155475367260602
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,3.082,300,3.0079783716472304
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,4.108,400,3.0019277552822428
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,5.018,500,2.989789787795558
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,5.729,600,2.989789787795558
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,6.394,700,2.8336817157393845
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,7.04,800,2.8336817157393845
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,7.654,900,2.8336817157393845
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,8.224,1000,2.8336817157393845
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,8.816,1100,2.722419924981061
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,9.4,1200,2.722419924981061
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,9.917,1300,2.722419924981061
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,10.509,1400,2.722419924981061
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,11.003,1500,2.6064129430602643
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,11.427,1600,2.6064129430602643
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,11.918,1700,2.6064129430602643
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,12.379,1800,2.6064129430602643
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,12.896,1900,2.542855816297758
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,13.333,2000,2.542855816297758
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,13.746,2100,2.542855816297758
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,14.225,2200,2.542855816297758
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,14.558,2300,2.535695578360246
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,14.877,2400,2.535695578360246
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,15.182,2500,2.3496087242400154
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,15.526,2600,2.3496087242400154
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,15.819,2700,2.32627819659083
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,16.156,2800,2.32627819659083
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,16.429,2900,2.32627819659083
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,16.707,3000,2.32627819659083
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,16.984,3100,2.32627819659083
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,17.226,3200,2.32627819659083
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,17.45,3300,2.1474566929123116
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,17.68,3400,2.1474566929123116
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,17.936,3500,2.1219046488574773
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,18.163,3600,2.1219046488574773
