variant,run,initial_planning_time,initial_planning_evaluations,initial_planning_objective,initial_pre_disturbance_std,initial_post_disturbance_std,last_replanning_time,last_replanning_evaluations,overall_replanning_time,overall_replanning_evaluations,final_objective_value,failed_executions
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,0,66.59988370100001,10800.0,75.0,29.138748543248504,28.324547657464894,6.066856799,1600.0,72.6667405,12400.0,13.5219985373629,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,1,93.76497579900001,30000.0,39.0,23.35389570166923,25.09342543376651,47.2556352,43200.0,141.020610999,73200.0,13.508186818041535,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,2,80.227687499,25800.0,29.0,24.783407432203855,24.802419236840585,34.1964617,39000.0,114.424149199,64800.0,13.59066491528307,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,3,60.952975,13300.0,29.0,22.213398248093313,21.5304435625465,207.41331799900001,880100.0,268.36629299899994,893400.0,13.676076254847187,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,4,74.5211388,17200.0,31.0,23.30279483052581,24.086510747719355,7.4006771,3500.0,81.9218159,20700.0,12.272744066164675,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,5,64.535397899,11900.0,50.0,22.913320294396012,22.30874268084152,4.025470400000001,900.0,68.560868299,12800.0,13.520281975290233,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,6,82.939605501,18200.0,31.0,24.855096106616365,25.0583319476776,31.6265232,39100.0,114.566128701,57300.0,13.647882303054372,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,7,98.833947401,22500.0,48.0,22.22373328195905,22.32576986354558,25.187199201000002,19500.0,124.021146602,42000.0,13.337702987683238,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,8,73.469798499,11500.0,64.0,24.60679420378962,24.228908353452493,4.073762801,700.0,77.54356130000001,12200.0,13.102369967507103,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,9,96.389099099,26000.0,35.0,25.60001929011619,25.226969695149673,1.2425053000000001,100.0,97.63160439900001,26100.0,12.796913208048299,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,10,77.397447399,17500.0,44.0,27.85913419373781,26.801492495754786,20.784732400000003,14100.0,98.18217979900001,31600.0,13.651138423110128,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,11,96.984812801,23800.0,34.0,23.458331853167508,22.517548712060112,18.310467599000003,16500.0,115.29528040000001,40300.0,13.228924538466625,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,12,52.738209699,9500.0,51.0,22.394730420732554,22.66715685744465,5.9683836,2000.0,58.706593299000005,11500.0,13.619086099031739,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,13,79.087092,12600.0,77.0,33.13648543021222,33.58690220904572,6.5695942,1700.0,85.6566862,14300.0,13.668455167525943,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,14,70.1314492,16700.0,33.0,23.639890956695304,23.45463706817908,3.3602133000000003,300.0,73.4916625,17000.0,13.670731102939918,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,0,49.613856199000004,8500.0,60.0,24.208314049842517,23.789913829183998,53.536574901,12500.0,103.1504311,21000.0,13.64788230305437,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,1,66.8298987,16800.0,41.0,25.418123212667002,25.15313101782758,47.4140267,9400.0,114.2439254,26200.0,13.637892020595855,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,2,73.3496638,15800.0,66.0,25.262669477626517,24.349948665243627,39.401510800000004,9200.0,112.75117460000001,25000.0,13.40904430359608,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,3,86.891716601,16200.0,62.0,25.519452759332488,25.047954008261833,38.7264411,8700.0,125.618157701,24900.0,13.660902126637913,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,4,107.86925140000001,24500.0,51.0,22.753255092051123,22.67862429690126,40.076520800000004,6600.0,147.94577220000002,31100.0,13.377408632780677,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,5,48.6619856,8200.0,50.0,24.761339838895708,24.692508985520284,33.9125184,6100.0,82.574504,14300.0,13.345475952361598,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,6,88.2498185,19600.0,40.0,23.290966828418032,22.403571143904713,48.116344500000004,11100.0,136.366163,30700.0,13.200261875441974,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,7,62.589522300000006,12800.0,41.0,22.934259240568032,26.19007445579336,42.619411101000004,5800.0,105.20893340100001,18600.0,13.67488461142552,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,8,85.77546840000001,17700.0,42.0,24.023692009717777,23.66600938054407,39.091842301,7000.0,124.86731070100001,24700.0,13.60326758131622,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,9,63.077949801,10300.0,51.0,23.094930233043264,22.577865266672134,47.793085700000006,12300.0,110.87103550100001,22600.0,13.678784149275444,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,10,76.6933554,17800.0,55.0,26.374735385718406,25.984610830258745,48.592118901000006,8600.0,125.28547430100001,26400.0,13.389216224675407,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,11,60.553445299,12100.0,40.0,25.740068203311182,25.09262839959178,48.496164901,9100.0,109.0496102,21200.0,13.655117070981934,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,12,59.715605301000004,11900.0,51.0,28.05676785059573,27.237474185393918,32.4520969,5400.0,92.167702201,17300.0,13.117587854141137,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,13,67.6421854,14900.0,40.0,18.321329403487923,18.49432345342754,30.314937,5100.0,97.9571224,20000.0,13.617961994692484,0
NSGAII_PlanningStrategy-ReplanningStrategy_0,14,85.2897988,19400.0,54.0,27.87001574771313,26.885683922861254,42.9617147,9400.0,128.2515135,28800.0,14.291567055046443,0
