variant;run;initial_planning_time;initial_planning_evaluations;initial_planning_objective;initial_pre_disturbance_std;initial_post_disturbance_std;last_replanning_time;last_replanning_evaluations;overall_replanning_time;overall_replanning_evaluations;final_objective_value;failed_executions
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;0;79.2691786;10400.0;73.0;27.114449808722874;24.113066996962456;118.9906021;17800.0;198.25978070000002;28200.0;13.679205428570215;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;1;74.38737540000001;12400.0;41.0;25.583246067276974;22.19639610387236;78.01418430000001;13900.0;152.4015597;26300.0;13.601895832858517;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;2;83.45384030000001;8600.0;47.0;26.626588339694784;23.50744562899168;71.87086640000001;5700.0;155.32470670000004;14300.0;13.333236914251929;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;3;105.46869880000001;21600.0;35.0;26.7560142308353;23.66854452643846;66.7665329;7100.0;172.2352317;28700.0;13.39446043138483;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;4;119.14205310000001;23300.0;65.0;31.396478193823057;29.27524551562292;86.20819900000001;13500.0;205.35025210000003;36800.0;13.51338485531785;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;5;92.31602520000001;15300.0;53.0;27.278908390461787;24.316249710841515;711.295773;1120800.0;803.6117982000001;1136100.0;13.677876206511783;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;6;95.97430410000001;14100.0;63.0;28.727445338952073;26.086778260260502;60.5887211;7400.0;156.56302520000003;21500.0;13.657922352071218;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;7;92.94126750000001;17500.0;34.0;25.259250821552797;21.78439808670416;93.24126240000001;18300.0;186.18252990000002;35800.0;13.62193175703756;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;8;87.573457;15200.0;44.0;26.704319147977255;23.60423690780958;59.408104300000005;10400.0;146.9815613;25600.0;13.651264585868537;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;9;75.71410250000001;12800.0;44.0;26.89901531270965;23.84617369726221;74.28892450000001;12900.0;150.00302700000003;25700.0;13.679205428570212;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;10;184.759951;13800.0;44.0;28.787508769551856;26.159510698787926;146.116917;11500.0;330.876868;25300.0;13.656591058490509;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;11;84.22071700000001;10400.0;40.0;26.501333195841763;23.351231230922277;67.3633516;8700.0;151.58406860000002;19100.0;13.613920925846699;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;12;129.3091992;14700.0;41.0;30.796586695056256;28.5657137141714;63.547517400000004;7400.0;192.8567166;22100.0;13.534895213105719;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;13;160.6546939;12500.0;52.0;27.98689185498238;25.18571023417843;142.4151951;11400.0;303.069889;23900.0;13.66058455000861;0
