variant;run;initial_planning_time;initial_planning_evaluations;initial_planning_objective;initial_pre_disturbance_std;initial_post_disturbance_std;last_replanning_time;last_replanning_evaluations;overall_replanning_time;overall_replanning_evaluations;final_objective_value;failed_executions
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;0;56.224006900000006;10800.0;37.0;28.630446719163203;25.969212541007092;63.313974900000005;14400.0;119.53798180000001;25200.0;13.478357307271509;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;1;63.704272;13800.0;53.0;30.52439750388542;28.242521133921453;119.7390086;25600.0;183.4432806;39400.0;13.661915454441134;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;2;84.8766329;18400.0;38.0;30.479094583198666;28.188650198262422;998.3234197;1280800.0;1083.2000526000002;1299200.0;13.660584550008608;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;3;60.275777600000005;7900.0;94.0;29.976850572532364;27.589853207293437;87.8834841;24600.0;148.1592617;32500.0;13.157532487401461;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;4;53.72705680000001;10400.0;53.0;29.90701844159855;27.506362900245463;53.229919200000005;10000.0;106.95697600000001;20400.0;14.131612764962215;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;5;66.1965371;14100.0;56.0;29.675712862276747;27.229395880188015;115.14593660000001;42000.0;181.34247370000003;56100.0;13.629937879960064;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;6;62.8387625;11700.0;64.0;30.443878729000932;28.146758250285234;92.51815850000001;29300.0;155.356921;41000.0;13.60055905511131;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;7;90.5075293;14700.0;81.0;29.24120267506618;26.70730237219776;305.66497180000005;322400.0;396.17250110000003;337100.0;13.595210629707644;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;8;49.466275;10200.0;47.0;30.465371210198747;28.17232684745795;72.09775040000001;14800.0;121.56402540000003;25000.0;13.665907390048726;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;9;87.198282;50300.0;20.0;29.173349096746865;26.62555163747786;49.3432771;9900.0;136.5415591;60200.0;13.604568994299715;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;10;82.0154047;21200.0;37.0;28.492307211735834;25.801550341016334;158.64792200000002;54200.0;240.66332670000003;75400.0;13.65925351589794;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;11;51.993294500000005;10500.0;47.0;28.83105534083197;26.212210894924528;86.2252036;22100.0;138.2184981;32600.0;13.679205428570212;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;12;46.116495900000004;8100.0;57.0;30.335588569933787;28.0178514522438;105.1580265;26000.0;151.27452240000002;34100.0;13.493187751694531;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;13;70.17100190000001;14500.0;66.0;30.841423255578718;28.618874890533345;115.57055720000001;26700.0;185.74155910000002;41200.0;13.592535627813835;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;14;62.5402606;8000.0;68.0;29.969571345142228;27.581152985326774;74.1301569;11600.0;136.6704175;19600.0;13.664576874423323;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;15;59.416058500000005;9900.0;48.0;31.5587868080094;29.466591251788863;79.0178418;15600.0;138.4339003;25500.0;13.59788510536999;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;16;69.1753896;12900.0;42.0;28.855639550775813;26.24195114697076;86.79010650000001;21400.0;155.9654961;34300.0;13.572456308566032;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;17;82.40100220000001;23100.0;28.0;29.01900203898892;26.439364591457185;81.9246042;21300.0;164.32560640000003;44400.0;13.648600570046042;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;18;57.933641800000004;14200.0;40.0;29.897897877955586;27.49545416973504;90.0231931;26500.0;147.9568349;40700.0;13.413450755008006;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;19;60.99454660000001;10900.0;73.0;31.224010680487645;29.071635660898064;58.785718800000005;12600.0;119.78026540000002;23500.0;13.353675941740716;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;20;48.5450413;10400.0;45.0;29.717957951268932;27.280029325497434;75.75608150000001;18600.0;124.30112279999999;29000.0;13.633939178412861;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;21;92.0311549;30000.0;23.0;31.570883122855857;29.480841236301245;70.1914979;11100.0;162.2226528;41100.0;13.631271776614755;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;22;53.7046895;10200.0;54.0;27.415866793995693;24.485097508484625;95.4726243;22700.0;149.1773138;32900.0;13.516075522157351;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;23;72.1467703;16000.0;43.0;31.198378851716104;29.041349830887683;41.0200352;7300.0;113.16680550000001;23300.0;13.637939302906142;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;24;60.0604166;13200.0;37.0;30.45462686556283;28.159545450876866;96.1704766;23500.0;156.2308932;36700.0;13.573795853934799;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;25;80.677845;17400.0;52.0;31.451444933893768;29.340074982862603;114.5658573;21300.0;195.2437023;38700.0;13.624600987409346;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;26;85.3380819;26400.0;45.0;30.37631743903505;28.06634995862483;101.94065280000001;25400.0;187.27873470000003;51800.0;13.644603571066849;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;27;72.9397153;12700.0;57.0;29.885124412607436;27.480174671933945;79.04405390000001;15200.0;151.9837692;27900.0;13.61258532898299;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;28;57.2283508;11600.0;32.0;29.504279000491486;27.023693307910374;91.28024420000001;24800.0;148.508595;36400.0;13.672558026031801;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;29;50.908573100000005;10000.0;52.0;28.9976915581651;26.413632843666164;57.721611800000005;11000.0;108.63018490000002;21000.0;13.66590739004873;0
