variant,run,initial_planning_time,initial_planning_evaluations,initial_planning_objective,initial_post_disturbance_std,last_replanning_time,last_replanning_evaluations,overall_replanning_time,overall_replanning_evaluations,final_objective_value,failed_executions
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,0,36.5419824,10000.0,16.386579875007474,28.75022098369976,13.8317662,10000.0,50.3737486,20000.0,20.90308214056498,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,1,34.1666144,10000.0,14.136477637657833,27.54026353727355,13.909853400000001,10000.0,48.0764678,20000.0,19.704930792079963,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,2,44.2875025,10000.0,15.093044755780724,32.56256533439932,22.292618700000002,10000.0,66.58012120000001,20000.0,19.807086134942335,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,3,42.255715,10000.0,16.31563667161046,28.56114218611025,20.857764500000002,10000.0,63.113479500000004,20000.0,20.169119674139278,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,4,49.5039206,10000.0,16.069847541280534,31.175642112986615,24.3420811,10000.0,73.8460017,20000.0,20.943055418155538,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,5,37.3707915,10000.0,14.887578715157142,26.491040119473798,10.443006,10000.0,47.81379750000001,20000.0,20.177231255973272,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,6,41.794797700000004,10000.0,17.49514218290323,32.75852043601824,19.039196800000003,10000.0,60.8339945,20000.0,21.270396142670116,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,7,39.6435629,10000.0,15.793669617919706,26.79879114086249,18.263097000000002,10000.0,57.9066599,20000.0,19.73351388496063,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,8,34.956525,10000.0,16.4,28.771082819587622,11.380928,10000.0,46.337453,20000.0,20.47598876006918,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,9,39.7500171,10000.0,15.388307249337076,28.057614867734486,13.133469000000002,10000.0,52.8834861,20000.0,20.59992778612072,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,10,32.1866088,10000.0,13.901079094804116,28.384898790357575,12.3369636,10000.0,44.523572400000006,20000.0,19.55209189628213,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,11,38.743323100000005,10000.0,14.59726001686618,28.461660452308102,14.270150600000001,10000.0,53.013473700000006,20000.0,19.85201449069698,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,12,37.622422400000005,10000.0,17.664653973401233,30.85497937231713,12.640486600000001,10000.0,50.26290900000001,20000.0,22.142364316410777,0
