variant,run,initial_planning_time,initial_planning_evaluations,initial_planning_objective,initial_post_disturbance_std,last_replanning_time,last_replanning_evaluations,overall_replanning_time,overall_replanning_evaluations,final_objective_value,failed_executions
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,0,43.2514387,10000.0,16.027476407719337,23.817972257711947,12.369952900000001,10000.0,55.6213916,20000.0,16.856460094384595,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,1,54.52260690000001,10000.0,14.961283367412035,28.038034132668635,22.7296885,10000.0,77.25229540000001,20000.0,12.576796192557778,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,2,47.902375600000006,10000.0,16.119553343687908,26.117587849220076,18.7598777,10000.0,66.6622533,20000.0,15.053812937279954,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,3,43.9629625,10000.0,20.2,23.800363105436382,13.370044400000001,10000.0,57.3330069,20000.0,18.789227278640148,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,4,55.2559454,10000.0,14.589036979869508,21.377662277350264,16.877283600000002,10000.0,72.133229,20000.0,12.234014513278588,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,5,48.415153200000006,10000.0,15.774663229368796,23.226379213257164,11.7633706,10000.0,60.17852380000001,20000.0,16.295814807701813,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,6,49.9870676,10000.0,15.96120296218302,26.841887295424048,19.1188797,10000.0,69.1059473,20000.0,15.912197355844919,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,7,45.859912900000005,10000.0,15.065191668213187,27.823961606970578,13.5338858,10000.0,59.393798700000005,20000.0,14.296680094637185,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,8,45.7965208,10000.0,13.87227450708787,27.044490093999638,17.7589948,10000.0,63.55551560000001,20000.0,12.29381054749819,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,9,45.104799400000005,10000.0,17.348198753761153,27.307431268230555,19.3380757,10000.0,64.44287510000001,20000.0,13.912672968764932,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,10,37.7434079,10000.0,15.087743370033836,22.595137682996757,13.135109600000002,10000.0,50.8785175,20000.0,14.033540070615834,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,11,43.530763300000004,10000.0,16.0,29.12727286738938,14.277759600000001,10000.0,57.80852290000001,20000.0,16.495057246952705,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,12,41.5866084,10000.0,14.488616221019866,26.42385753279752,10.784197500000001,10000.0,52.37080590000001,20000.0,14.232912648826867,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,13,43.0991498,10000.0,15.667801377347109,27.214048659551644,13.936509500000001,10000.0,57.0356593,20000.0,13.017253507898236,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,14,39.985314300000006,10000.0,14.527215837867901,22.785570482702912,10.1699649,10000.0,50.15527920000001,20000.0,13.770499869890948,0
NSGAII_EvaluationReplanningStrategy-10000reusePortion=0.2_withReinit_0,15,49.0769297,10000.0,14.564340012510007,23.751137724535983,14.0006693,10000.0,63.077599,20000.0,13.591863942524542,0
