variant,run,initial_planning_time,initial_planning_evaluations,initial_planning_objective,initial_pre_disturbance_std,initial_post_disturbance_std,last_replanning_time,last_replanning_evaluations,overall_replanning_time,overall_replanning_evaluations,final_objective_value,failed_executions
NSGAII_PlanningStrategy-ReplanningStrategy_1,0,57.142468900000004,10000.0,1.697056274847714,3.2463584175513662,3.0528675044947495,53.3622421,10000.0,110.50471100000001,20000.0,1.914710344276475,0
NSGAII_PlanningStrategy-ReplanningStrategy_1,1,55.363596300000005,10000.0,1.6370705543744901,3.2853292726532097,3.0983866769659336,65.158517,10000.0,120.52211329999999,20000.0,1.807239802151153,0
NSGAII_PlanningStrategy-ReplanningStrategy_1,2,67.7957566,10000.0,1.42828568570857,3.3238432400306612,3.1432467291003423,45.272068600000004,10000.0,113.06782520000002,20000.0,1.4246936744843437,0
NSGAII_PlanningStrategy-ReplanningStrategy_1,3,52.5683389,10000.0,1.7088007490635062,3.388848996438342,3.2186953878862163,51.1221995,10000.0,103.69053840000001,20000.0,1.4871349124857112,0
NSGAII_PlanningStrategy-ReplanningStrategy_1,4,57.305081200000004,10000.0,1.6613247725836149,3.447360950156098,3.286335345030997,51.1009784,10000.0,108.4060596,20000.0,1.7971510971856821,0
NSGAII_PlanningStrategy-ReplanningStrategy_1,5,53.4907145,10000.0,1.8110770276274832,3.2463584175513667,3.0528675044947495,50.7253477,10000.0,104.21606220000001,20000.0,1.4993111365882397,0
NSGAII_PlanningStrategy-ReplanningStrategy_1,6,51.868353400000004,10000.0,1.5874507866387544,3.3456521680760636,3.1685959035509716,49.334336500000006,10000.0,101.20268990000001,20000.0,1.8172724998862921,0
NSGAII_PlanningStrategy-ReplanningStrategy_1,7,48.405967000000004,10000.0,1.5231546211727816,3.312884937870654,3.1304951684997055,69.435142,10000.0,117.841109,20000.0,1.6494426807333415,0
NSGAII_PlanningStrategy-ReplanningStrategy_1,8,57.557206900000004,10000.0,1.7663521732655694,3.399562441460434,3.2310988842807022,53.4957957,10000.0,111.05300260000001,20000.0,1.692960632288695,0
NSGAII_PlanningStrategy-ReplanningStrategy_1,9,51.166891400000004,10000.0,1.4966629547095767,3.301890267535094,3.117691453623979,57.2915648,10000.0,108.4584562,20000.0,1.8470436507927694,0
NSGAII_PlanningStrategy-ReplanningStrategy_1,10,59.471658100000006,10000.0,1.7776388834631178,3.2463584175513662,3.0528675044947495,52.5509421,10000.0,112.0226002,20000.0,1.7665393165805259,0
NSGAII_PlanningStrategy-ReplanningStrategy_1,11,59.0151016,10000.0,1.7776388834631178,3.388848996438342,3.2186953878862163,61.466693600000006,10000.0,120.48179520000001,20000.0,1.7665393165805259,0
NSGAII_PlanningStrategy-ReplanningStrategy_1,12,64.5693861,10000.0,1.5748015748023623,3.415569601469034,3.249615361854384,47.84409470000001,10000.0,112.4134808,20000.0,1.6047450300811799,0
