variant;run;initial_planning_time;initial_planning_evaluations;initial_planning_objective;initial_pre_disturbance_std;initial_post_disturbance_std;last_replanning_time;last_replanning_evaluations;overall_replanning_time;overall_replanning_evaluations;final_objective_value;failed_executions
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;0;54.3180891;10500.0;36.0;3.1323426134338956;2.9189039038652846;40.1494532;6300.0;94.4675423;16800.0;1.5819226715749963;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;1;66.3045159;12500.0;46.0;2.859231821935788;2.592296279363144;45.4822683;6600.0;111.7867842;19100.0;1.5819226715749963;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;2;40.0357623;8300.0;42.0;3.0320600966590465;2.8;37.0514925;6400.0;77.08725480000001;14700.0;1.53526049691524;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;3;46.5127734;9300.0;47.0;3.1207119340314984;2.90516780926679;45.034468100000005;9900.0;91.54724150000001;19200.0;1.5703871186683038;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;4;76.6548089;23700.0;24.0;2.8464854362604735;2.5768197453450252;30.048290100000003;4200.0;106.70309900000001;27900.0;1.570387118668304;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;5;56.021189500000006;10600.0;89.0;3.4208886767685054;3.255764119219941;36.0009865;5300.0;92.022176;15900.0;1.5819226715749966;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;6;43.5564224;8400.0;57.0;3.0973195556403392;2.8774989139876315;51.6338738;9000.0;95.1902962;17400.0;1.5819226715749966;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;7;50.0771492;8800.0;77.0;3.0973195556403392;2.8774989139876315;73.6763074;21600.0;123.75345659999998;30400.0;1.5587661999529314;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;8;49.164971400000006;10300.0;54.0;3.178439764859951;2.973213749463701;34.0473464;5400.0;83.21231780000001;15700.0;1.5819226715749963;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;9;49.608629900000004;9900.0;50.0;2.8143669194020875;2.5377155080899043;38.8881725;8000.0;88.4968024;17900.0;1.5819226715749963;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;10;41.506484900000004;5700.0;90.0;3.1381417884310965;2.925747767665559;46.1367976;9100.0;87.6432825;14800.0;1.5587661999529314;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;11;61.049369000000006;15400.0;44.0;3.3018902675350947;3.117691453623979;52.068200100000006;9700.0;113.11756910000001;25100.0;1.6272473334737776;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;12;46.6108058;9300.0;70.0;3.184154986053068;2.979932885150268;82.9634077;25400.0;129.5742135;34700.0;1.5819226715749968;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;13;57.247838400000006;14400.0;36.0;2.675261630829484;2.3664319132398464;29.552704700000003;4800.0;86.80054310000001;19200.0;1.5819226715749963;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;14;60.8258942;12100.0;40.0;2.859231821935788;2.592296279363144;90.5738979;34000.0;151.3997921;46100.0;1.6713433009863847;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;15;39.169838500000004;7800.0;38.0;2.807899129360092;2.5298221281347035;36.2058364;6200.0;75.3756749;14000.0;1.5703871186683043;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;16;43.7926871;8800.0;37.0;2.915901119524285;2.6608269391300143;54.2915101;8800.0;98.0841972;17600.0;1.5819226715749966;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;17;49.555289;8100.0;89.0;3.184154986053068;2.979932885150268;180.7390129;74100.0;230.29430189999997;82200.0;1.5703871186683038;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;18;50.597855;9600.0;67.0;3.114880308911239;2.898275349237888;52.045018000000006;13500.0;102.64287300000001;23100.0;1.5819226715749963;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;19;74.76768630000001;24800.0;31.0;3.0260576321987713;2.792848008753788;36.346388100000006;8100.0;111.11407440000002;32900.0;1.5819226715749963;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;20;60.848731;10500.0;41.0;2.903403531394784;2.6457513110645907;34.2235194;6200.0;95.0722504;16700.0;1.5819226715749963;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;21;40.9605936;6900.0;42.0;2.7090298955911534;2.4083189157584592;41.2765356;7400.0;82.2371292;14300.0;1.5703871186683043;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;22;47.5911088;10700.0;52.0;3.1090377454253173;2.891366458960192;40.6869169;8500.0;88.2780257;19200.0;1.5470579917223741;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;23;66.5260877;11500.0;81.0;3.274242073675188;3.0854497241083023;31.217416200000002;4500.0;97.74350390000001;16000.0;1.558766199952931;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;24;52.826167100000006;9800.0;50.0;3.114880308911239;2.898275349237888;39.1262337;6000.0;91.9524008;15800.0;1.5819226715749966;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;25;51.521884;10200.0;69.0;3.055952057085748;2.8284271247461903;53.887085400000004;11800.0;105.4089694;22000.0;1.6821866918138724;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;26;45.295115800000005;10800.0;35.0;2.946913219058403;2.6981475126464085;58.5396888;14300.0;103.83480460000001;25100.0;1.5819226715749966;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;27;42.129360600000005;7100.0;53.0;3.0380507017026077;2.80713376952364;44.8005216;9500.0;86.92988220000001;16600.0;1.5703871186683038;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;28;54.0475386;13900.0;41.0;2.8208198796428725;2.545584412271571;54.945550600000004;12400.0;108.99308920000001;26300.0;1.5819226715749966;0
NSGAII_PlanningStrategy-ReplanningStrategy_PlanningStrategy-PredictivePlanning_0;29;55.0283766;10200.0;58.0;3.014016841469397;2.778488797889961;43.331866500000004;8400.0;98.3602431;18600.0;1.5819226715749963;0
