variant,run,initial_planning_time,initial_planning_evaluations,initial_planning_objective,initial_pre_disturbance_std,initial_post_disturbance_std,last_replanning_time,last_replanning_evaluations,overall_replanning_time,overall_replanning_evaluations,final_objective_value,failed_executions
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,0,79.1810545,19400.0,40.0,20.10863060462816,14.748559251669297,396.470566,2098900.0,475.65162050000004,2118300.0,13.673887765064121,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,1,62.7468762,17100.0,31.0,22.45465587017387,18.093092604637828,208.2417416,1380600.0,270.98861780000004,1397700.0,13.518765653468087,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,2,61.7247641,13900.0,43.0,19.666139041341808,14.076931483814219,155.13088760000002,1148400.0,216.85565169999998,1162300.0,13.168582697007826,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,3,63.549903900000004,12400.0,67.0,21.493185543175972,16.7594749321093,113.0250283,682900.0,176.5749322,695300.0,13.65792235207122,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,4,114.9436816,46700.0,36.0,21.455932158575365,16.706884808365682,323.19378750000004,1862700.0,438.13746910000003,1909400.0,13.440533244045698,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,5,55.438994,13900.0,39.0,19.946125786334985,14.503792607452715,528.5573768,1817300.0,583.9963708,1831200.0,13.675217374796421,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,6,62.983550400000006,11200.0,40.0,19.53255388209706,13.870832707519762,607.3857977,2874100.0,670.3693481,2885300.0,13.505309638425624,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,7,66.7189073,10600.0,43.0,20.94218724516545,15.973728431396347,241.42016040000001,1242300.0,308.13906769999994,1252900.0,13.668568032757335,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,8,57.6343267,8600.0,57.0,20.774825833921017,15.731497067984343,445.67687140000004,2175300.0,503.3111981000001,2183900.0,13.660584550008611,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,9,74.5056416,11600.0,62.0,20.74417173947962,15.686937240902063,548.1327924000001,1970900.0,622.6384340000001,1982500.0,13.639272417035878,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,10,51.0781099,8200.0,54.0,20.010740917470194,14.601369798755183,481.0193679,2462200.0,532.0974778,2470400.0,13.679205428570214,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,11,95.0595761,27100.0,64.0,24.076256264263336,20.257344347174435,220.03050420000002,588800.0,315.09008029999995,615900.0,13.560394445614815,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,12,97.061959,25700.0,39.0,20.182637166019873,14.859340496805368,263.8414836,1633500.0,360.9034426,1659200.0,13.652596398844876,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,13,54.00753340000001,9200.0,44.0,20.28149015667258,15.006665185843255,459.178778,2432200.0,513.1863114,2441400.0,13.628603852750532,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,14,60.96126520000001,13200.0,47.0,20.49462739515202,15.321879780235843,192.9976019,961500.0,253.95886710000002,974700.0,13.555030172419633,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,15,61.9523616,16900.0,30.0,20.115862742728623,14.759403781996074,162.2600438,1150900.0,224.21240540000002,1167800.0,13.576474548166942,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,16,69.7197625,18800.0,43.0,20.28149015667257,15.006665185843255,694.7030421000001,4087900.0,764.4228046000001,4106700.0,13.621931757037563,0
NSGAII_PlanningStrategy-ReplanningStrategy_reuse0.10_1,17,78.26500440000001,14400.0,59.0,21.713689173437597,17.069270634681494,498.0672215,2812500.0,576.3322259,2826900.0,13.640605400878636,0
