variant,run,initial_planning_time,initial_planning_evaluations,initial_planning_objective,initial_post_disturbance_std,last_replanning_time,last_replanning_evaluations,overall_replanning_time,overall_replanning_evaluations,final_objective_value,failed_executions
NSGAII_EvaluationReplanningStrategy-10000_0,0,41.9094506,10000.0,1.7204650534085253,2.855706870180317,29.750274800000003,10000.0,71.6597254,20000.0,1.6531302145242037,0
NSGAII_EvaluationReplanningStrategy-10000_0,1,35.2534585,10000.0,1.5362291495737217,3.050682983639346,33.6528469,10000.0,68.90630540000001,20000.0,1.4204850501775006,0
NSGAII_EvaluationReplanningStrategy-10000_0,2,28.897447601000003,10000.0,1.7088007490635062,2.977611935680365,28.645360599000004,10000.0,57.54280820000001,20000.0,1.5418443341068142,0
NSGAII_EvaluationReplanningStrategy-10000_0,3,33.605164801,10000.0,1.7204650534085253,3.080323856630727,30.713410001000003,10000.0,64.318574802,20000.0,1.5561903466676974,0
NSGAII_EvaluationReplanningStrategy-10000_0,4,39.7836026,10000.0,1.7888543819998317,3.0220588191120368,30.068246300000002,10000.0,69.85184890000001,20000.0,1.819510176929664,0
NSGAII_EvaluationReplanningStrategy-10000_0,5,36.0607756,10000.0,1.5620499351813308,2.9776119356803656,34.574071699,10000.0,70.634847299,20000.0,1.5844927528867458,0
NSGAII_EvaluationReplanningStrategy-10000_0,6,33.532030500000005,10000.0,1.7204650534085253,3.094718719143516,33.472972099,10000.0,67.00500259900001,20000.0,1.5844927528867458,0
NSGAII_EvaluationReplanningStrategy-10000_0,7,35.0558288,10000.0,1.7435595774162693,3.029403233413684,35.419869600000006,10000.0,70.4756984,20000.0,1.3414567353588067,0
NSGAII_EvaluationReplanningStrategy-10000_0,8,32.504583299000004,10000.0,1.7549928774784245,3.193666571957615,29.838266800000003,10000.0,62.342850099,20000.0,1.666518511933571,0
NSGAII_EvaluationReplanningStrategy-10000_0,9,35.6339005,10000.0,1.5491933384829668,3.138293945583952,31.026934799000003,10000.0,66.66083529900001,20000.0,1.407914138796192,0
NSGAII_EvaluationReplanningStrategy-10000_0,10,37.876617199,10000.0,1.833030277982336,3.051330412123639,29.4115396,10000.0,67.288156799,20000.0,1.5418443341068142,0
NSGAII_EvaluationReplanningStrategy-10000_0,11,33.305777399,10000.0,1.7088007490635062,3.0586045393929338,28.939853300000003,10000.0,62.245630699,20000.0,1.6798001056857117,0
NSGAII_EvaluationReplanningStrategy-10000_0,12,43.765477099,10000.0,1.8220867158288598,2.9551378150896515,32.0686309,10000.0,75.834107999,20000.0,1.8072556098975519,0
NSGAII_EvaluationReplanningStrategy-10000_0,13,32.608127800000005,10000.0,1.7320508075688772,3.137507070475531,32.073308599,10000.0,64.681436399,20000.0,1.6122984130859603,0
