variant,run,initial_planning_time,initial_planning_evaluations,initial_planning_objective,initial_post_disturbance_std,last_replanning_time,last_replanning_evaluations,overall_replanning_time,overall_replanning_evaluations,final_objective_value,failed_executions
NSGAII_EvaluationReplanningStrategy-10000_0,0,34.4451125,10000.0,1.8110770276274832,3.367319850445843,35.8954364,10000.0,70.3405489,20000.0,2.0873487474278054,0
NSGAII_EvaluationReplanningStrategy-10000_0,1,33.082347,10000.0,1.7204650534085253,3.274242073675188,39.8571991,10000.0,72.9395461,20000.0,1.93360879580297,0
NSGAII_EvaluationReplanningStrategy-10000_0,2,33.794312600000005,10000.0,1.7663521732655694,3.56660358843323,40.3249853,10000.0,74.1192979,20000.0,2.01646118298353,0
NSGAII_EvaluationReplanningStrategy-10000_0,3,34.284875,10000.0,1.8,3.3402132856134252,40.3688153,10000.0,74.6536903,20000.0,1.9147103442764748,0
NSGAII_EvaluationReplanningStrategy-10000_0,4,37.1467162,10000.0,1.9287301521985911,3.6422679339223984,38.189312900000004,10000.0,75.3360291,20000.0,2.0873487474278054,0
NSGAII_EvaluationReplanningStrategy-10000_0,5,32.559404400000005,10000.0,1.5748015748023623,3.6770451665739423,33.6106829,10000.0,66.1700873,20000.0,1.9708621262435269,0
NSGAII_EvaluationReplanningStrategy-10000_0,6,34.0101571,10000.0,1.9078784028338913,3.2742420736751883,33.686881500000005,10000.0,67.69703860000001,20000.0,2.1727082540057676,0
NSGAII_EvaluationReplanningStrategy-10000_0,7,32.9881672,10000.0,1.6733200530681511,3.3565034935896225,35.055418200000005,10000.0,68.04358540000001,20000.0,2.1643238021749784,0
NSGAII_EvaluationReplanningStrategy-10000_0,8,32.412092300000005,10000.0,1.5231546211727816,3.189859967392025,36.0696783,10000.0,68.4817706,20000.0,2.069854468473848,0
NSGAII_EvaluationReplanningStrategy-10000_0,9,32.7378329,10000.0,1.8,3.4208886767685054,35.4043678,10000.0,68.1422007,20000.0,1.8666273116669962,0
NSGAII_EvaluationReplanningStrategy-10000_0,10,40.943887700000005,10000.0,1.6,3.836751380663698,34.3791206,10000.0,75.3230083,20000.0,1.9241827716833384,0
NSGAII_EvaluationReplanningStrategy-10000_0,11,41.8208386,10000.0,1.5620499351813308,3.3238432400306612,30.089476200000004,10000.0,71.91031480000001,20000.0,1.8956234936695802,0
NSGAII_EvaluationReplanningStrategy-10000_0,12,36.4617938,10000.0,1.6492422502470643,3.2908588645087327,35.0007096,10000.0,71.4625034,20000.0,1.905190821444325,0
NSGAII_EvaluationReplanningStrategy-10000_0,13,33.442157900000005,10000.0,1.8867962264113207,3.3128849378706544,30.4941673,10000.0,63.936325200000006,20000.0,2.034414651738089,0
NSGAII_EvaluationReplanningStrategy-10000_0,14,32.511725600000005,10000.0,1.697056274847714,3.3510822231207196,36.893849200000005,10000.0,69.40557480000001,20000.0,2.061051645228115,0
