variant,run,initial_planning_time,initial_planning_evaluations,initial_planning_objective,initial_post_disturbance_std,last_replanning_time,last_replanning_evaluations,overall_replanning_time,overall_replanning_evaluations,final_objective_value,failed_executions
NSGAII_EvaluationReplanningStrategy-10000_0,0,34.972487400000006,10000.0,1.7549928774784245,1.8785337071473827,24.071682600000003,10000.0,59.04417000000001,20000.0,1.3727506854649334,0
NSGAII_EvaluationReplanningStrategy-10000_0,1,45.1138661,10000.0,1.5748015748023623,1.7511900715418263,16.361008701,10000.0,61.474874801,20000.0,1.2823589374447564,0
NSGAII_EvaluationReplanningStrategy-10000_0,2,33.887702899000004,10000.0,1.9595917942265424,2.8593360189274373,11.86739,10000.0,45.755092899000005,20000.0,1.6323882375295071,0
NSGAII_EvaluationReplanningStrategy-10000_0,3,32.112409401,10000.0,1.3416407864998738,1.8235767323492116,23.4371669,10000.0,55.549576301,20000.0,1.1892522809119697,0
NSGAII_EvaluationReplanningStrategy-10000_0,4,31.63314,10000.0,1.9287301521985911,2.0420275569173576,26.563238300000002,10000.0,58.196378300000006,20000.0,1.226054597700775,0
NSGAII_EvaluationReplanningStrategy-10000_0,5,36.3778823,10000.0,1.7888543819998317,1.8306040290327972,23.7391378,10000.0,60.117020100000005,20000.0,1.4360439485692011,0
NSGAII_EvaluationReplanningStrategy-10000_0,6,33.542436401,10000.0,1.7663521732655694,1.949232200852301,27.8405127,10000.0,61.38294910100001,20000.0,1.483073218974541,0
NSGAII_EvaluationReplanningStrategy-10000_0,7,37.855256100000005,10000.0,1.7888543819998317,2.2458741321106914,22.2398753,10000.0,60.09513140000001,20000.0,1.5418443341068138,0
NSGAII_EvaluationReplanningStrategy-10000_0,8,35.4628552,10000.0,1.6852299546352716,1.7615929940094583,19.7442315,10000.0,55.207086700000005,20000.0,1.170417251756773,0
NSGAII_EvaluationReplanningStrategy-10000_0,9,33.6973888,10000.0,1.6613247725836149,2.154982741760117,26.636109700000002,10000.0,60.333498500000005,20000.0,1.3079056861833036,0
NSGAII_EvaluationReplanningStrategy-10000_0,10,37.0284277,10000.0,1.6613247725836149,1.9995061118581325,20.1308396,10000.0,57.1592673,20000.0,1.3977053505347896,0
NSGAII_EvaluationReplanningStrategy-10000_0,11,32.0845359,10000.0,1.697056274847714,1.8677245679511727,22.875884799,10000.0,54.960420699,20000.0,1.437418811448554,0
NSGAII_EvaluationReplanningStrategy-10000_0,12,32.315907100000004,10000.0,1.7888543819998317,2.048305532764962,26.0349806,10000.0,58.3508877,20000.0,1.4966629547095762,0
NSGAII_EvaluationReplanningStrategy-10000_0,13,35.9539441,10000.0,1.6613247725836149,1.8952832942418123,21.3577851,10000.0,57.3117292,20000.0,1.3795687284594447,0
NSGAII_EvaluationReplanningStrategy-10000_0,14,30.789999100000003,10000.0,1.6733200530681511,1.9868704842006313,25.120946201000002,10000.0,55.910945301000005,20000.0,1.3469673298392655,0
NSGAII_EvaluationReplanningStrategy-10000_0,15,34.1496677,10000.0,1.9078784028338913,1.9913392726417645,23.117535101,10000.0,57.267202801,20000.0,1.5088217952682625,0
NSGAII_EvaluationReplanningStrategy-10000_0,16,34.327603,10000.0,1.61245154965971,1.9316723388533985,26.807464200000002,10000.0,61.13506720000001,20000.0,1.4750601578023188,0
NSGAII_EvaluationReplanningStrategy-10000_0,17,36.902582599000006,10000.0,1.5362291495737217,1.819510176929664,22.6288802,10000.0,59.53146279900001,20000.0,1.3579214326624174,0
NSGAII_EvaluationReplanningStrategy-10000_0,18,31.6298543,10000.0,1.6613247725836149,1.8316827586662114,25.748199500000002,10000.0,57.3780538,20000.0,1.3414567353588065,0
NSGAII_EvaluationReplanningStrategy-10000_0,19,55.173957999,10000.0,1.8,2.2359575516631587,27.1695369,10000.0,82.343494899,20000.0,1.4218749576041239,0
NSGAII_EvaluationReplanningStrategy-10000_0,20,38.500655801,10000.0,1.8110770276274832,1.9069722624822156,25.914935500000002,10000.0,64.415591301,20000.0,1.3795687284594447,0
NSGAII_EvaluationReplanningStrategy-10000_0,21,34.4657507,10000.0,1.7320508075688772,2.0154955277107964,33.4600474,10000.0,67.92579810000001,20000.0,1.1623730516108466,0
NSGAII_EvaluationReplanningStrategy-10000_0,22,33.028247101000005,10000.0,1.8547236990991407,2.082733246908441,28.052484501000002,10000.0,61.08073160200001,20000.0,1.4696938456699071,0
NSGAII_EvaluationReplanningStrategy-10000_0,23,39.929105400000005,10000.0,1.7204650534085253,1.99332218503014,30.3121329,10000.0,70.2412383,20000.0,1.4666666666666663,0
NSGAII_EvaluationReplanningStrategy-10000_0,24,35.3585013,10000.0,1.8220867158288598,1.949232200852301,28.7230275,10000.0,64.0815288,20000.0,1.4527963669938808,0
NSGAII_EvaluationReplanningStrategy-10000_0,25,39.372854001,10000.0,1.5491933384829668,1.750625990331656,26.5938659,10000.0,65.966719901,20000.0,1.3158107860522186,0
NSGAII_EvaluationReplanningStrategy-10000_0,26,56.7769951,10000.0,1.61245154965971,1.96059955556558,24.2686752,10000.0,81.0456703,20000.0,1.5704053105826448,0
NSGAII_EvaluationReplanningStrategy-10000_0,27,40.406166000000006,10000.0,1.8,2.323683750607967,33.125248400000004,10000.0,73.53141440000002,20000.0,1.3579214326624172,0
NSGAII_EvaluationReplanningStrategy-10000_0,28,46.5547255,10000.0,1.8,2.002467613523344,31.077865900000003,10000.0,77.63259140000001,20000.0,1.4940210056863656,0
NSGAII_EvaluationReplanningStrategy-10000_0,29,41.290954001,10000.0,1.5231546211727816,1.685962376745836,26.067137701,10000.0,67.358091702,20000.0,1.0945431427577552,0
NSGAII_NaivePlanningStrategy_2,0,38.054127699000006,10000.0,1.42828568570857,1.7060531304594877,38.054127699000006,10000.0,38.054127699000006,10000.0,1.483073218974541,1
NSGAII_NaivePlanningStrategy_2,1,38.342081401,10000.0,1.7776388834631178,1.7916128329552334,38.342081401,10000.0,38.342081401,10000.0,1.7916128329552334,1
NSGAII_NaivePlanningStrategy_2,2,38.8922692,10000.0,1.4832396974191326,1.624807680927192,38.8922692,10000.0,38.8922692,10000.0,1.540562667772179,0
NSGAII_NaivePlanningStrategy_2,3,46.6509936,10000.0,1.6492422502470643,1.819510176929664,46.6509936,10000.0,46.6509936,10000.0,1.7190292982945525,0
NSGAII_NaivePlanningStrategy_2,4,39.813530701000005,10000.0,1.7663521732655694,1.9252705437591533,39.813530701000005,10000.0,39.813530701000005,10000.0,1.8427033281446998,0
NSGAII_NaivePlanningStrategy_2,5,49.5168344,10000.0,1.6733200530681511,1.750625990331656,49.5168344,10000.0,49.5168344,10000.0,1.6727297125830054,3
NSGAII_NaivePlanningStrategy_2,6,43.2093414,10000.0,1.61245154965971,1.7562586496425983,43.2093414,10000.0,43.2093414,10000.0,1.624807680927192,1
NSGAII_NaivePlanningStrategy_2,7,45.857256999,10000.0,1.6492422502470643,1.7638342073763937,45.857256999,10000.0,45.857256999,10000.0,1.7126976771553504,0
NSGAII_NaivePlanningStrategy_2,8,50.089722199,10000.0,1.8110770276274832,2.1314806770278754,50.089722199,10000.0,50.089722199,10000.0,1.7916128329552332,0
NSGAII_NaivePlanningStrategy_2,9,43.541019801000004,10000.0,1.6733200530681511,1.867724567951173,43.541019801000004,10000.0,43.541019801000004,10000.0,1.6798001056857117,1
NSGAII_NaivePlanningStrategy_2,10,41.949613201000005,10000.0,1.7435595774162693,2.075845804116755,41.949613201000005,10000.0,41.949613201000005,10000.0,1.8006857404340353,0
NSGAII_NaivePlanningStrategy_2,11,51.2763093,10000.0,1.6492422502470643,1.7361799986332982,51.2763093,10000.0,51.2763093,10000.0,1.6441441167194581,0
NSGAII_NaivePlanningStrategy_2,12,44.326531700000004,10000.0,1.6370705543744901,2.002467613523344,44.326531700000004,10000.0,44.326531700000004,10000.0,1.649541649768501,1
NSGAII_NaivePlanningStrategy_2,13,43.856054799000006,10000.0,1.7549928774784245,1.9913392726417645,43.856054799000006,10000.0,43.856054799000006,10000.0,1.7025761163891515,0
NSGAII_NaivePlanningStrategy_2,14,38.3958858,10000.0,1.61245154965971,1.657604995464134,38.3958858,10000.0,38.3958858,10000.0,1.6441441167194581,0
NSGAII_NaivePlanningStrategy_2,15,41.7226487,10000.0,1.6492422502470643,1.864549063413603,41.7226487,10000.0,41.7226487,10000.0,1.6894735829998409,0
NSGAII_NaivePlanningStrategy_2,16,33.050583100000004,10000.0,1.8867962264113207,1.9756542907460324,33.050583100000004,10000.0,33.050583100000004,10000.0,1.9069722624822159,1
NSGAII_NaivePlanningStrategy_2,17,34.764729200000005,10000.0,1.7776388834631178,1.9883611962904475,34.764729200000005,10000.0,34.764729200000005,10000.0,1.8613681414552823,0
NSGAII_NaivePlanningStrategy_2,18,37.681194000000005,10000.0,1.7663521732655694,1.9658818270752416,37.681194000000005,10000.0,37.681194000000005,10000.0,1.8252008176338725,1
NSGAII_NaivePlanningStrategy_2,19,39.018323300000006,10000.0,1.7663521732655694,2.1391125424193564,39.018323300000006,10000.0,39.018323300000006,10000.0,1.7632741711002107,0
NSGAII_NaivePlanningStrategy_2,20,40.542475799,10000.0,1.7888543819998317,1.8427033281447,40.542475799,10000.0,40.542475799,10000.0,1.6653327995729061,0
NSGAII_NaivePlanningStrategy_2,21,46.459322900000004,10000.0,1.6,1.692977507088081,46.459322900000004,10000.0,46.459322900000004,10000.0,1.666518511933571,1
NSGAII_NaivePlanningStrategy_2,22,45.7353528,10000.0,1.9493588689617927,2.026491220476088,45.7353528,10000.0,45.7353528,10000.0,2.026491220476088,1
NSGAII_NaivePlanningStrategy_2,23,48.675068499000005,10000.0,1.6370705543744901,1.775832268800627,48.675068499000005,10000.0,48.675068499000005,10000.0,1.562840086445977,1
NSGAII_NaivePlanningStrategy_2,24,39.722983001,10000.0,2.06881608655772,2.2799176939876644,39.722983001,10000.0,39.722983001,10000.0,2.1286986693027643,0
NSGAII_NaivePlanningStrategy_2,25,34.721491399,10000.0,1.8439088914585775,2.1027906208326423,34.721491399,10000.0,34.721491399,10000.0,1.903083916978368,0
NSGAII_NaivePlanningStrategy_2,26,42.906149600000006,10000.0,1.865475810617763,2.0274657294145855,42.906149600000006,10000.0,42.906149600000006,10000.0,1.9147252647589348,0
NSGAII_NaivePlanningStrategy_2,27,36.3608613,10000.0,1.5748015748023623,1.8437749789059148,36.3608613,10000.0,36.3608613,10000.0,1.6260229448823749,0
NSGAII_NaivePlanningStrategy_2,28,38.239475500000005,10000.0,1.6370705543744901,1.8437749789059148,38.239475500000005,10000.0,38.239475500000005,10000.0,1.692977507088081,0
